1,4429903,20
1,4429904,20
1,4429905,20
1,4429905,20
1,4429906,20
1,4429907,300
1,4429907,300
1,4429907,300
1,4429908,1000
1,4429909,20
1,4429910,60
1,4429911,400
1,4429912,1
1,4429913,700
1,4429914,3000
1,4429915,50
1,4429915,50
1,4429915,50
1,4429915,50
1,4429915,50
1,4429916,20
1,4429916,20
1,4429917,20000
1,4429917,20000
1,976815,4000
1,1543487,20000
1,3179654,600
1,1589391,20000
1,4429918,20
1,4429919,600
1,4429919,600
1,4429919,600
1,4429919,600
1,4429920,20
1,4429921,20
1,4429922,20
1,4429923,1000
1,4429924,600
1,4429925,20
1,4429926,20
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429927,1000
1,4429928,300
1,4428733,800
1,4428733,800
1,4428733,800
1,4429929,20000
1,4429929,20000
1,3527880,20000
1,4429867,600
1,4429867,600
1,4429930,20
1,4429930,20
1,4411895,300
1,4411895,300
1,4429931,20000
1,4428008,600
1,4417232,20000
1,1596877,20
1,1593137,20
1,4429932,500
1,4429933,1000
1,4429933,1000
1,4429933,1000
1,4429933,1000
1,4429933,1000
1,4429934,20
1,4429934,20
1,4429935,500
1,4429936,170
1,4429936,170
1,4429936,170
1,4429936,170
1,4429936,170
1,1596887,20
1,1596887,20
1,515452,20000
1,4429654,20000
1,4429937,20000
1,4429900,40
1,720803,700
1,720803,700
1,720803,700
1,720803,700
1,720803,700
1,1596903,1000
1,4429938,1
1,4429939,70
1,4429940,20
1,4429941,60
1,4429942,1
1,4429942,1
1,4429943,20
1,4429944,20
1,1996115,20000
1,1996115,20000
1,4429205,700
1,1546405,20000
1,4429945,20000
1,4429924,600
1,4429946,70
1,4429947,30
1,4429948,300
1,4429949,1000
1,4429949,1000
1,4429949,1000
1,4429949,1000
1,4429950,20
1,4429951,20
1,4429952,120
1,4429953,30
1,4429954,20
1,4429955,1000
1,4429956,500
1,4429957,1000
1,4429957,1000
1,4429958,20
1,4429959,600
1,4429960,300
1,4429960,300
1,4429961,20000
1,4429961,20000
1,1832886,20000
1,1832886,20000
1,4429931,20000
1,4429931,20000
1,4429762,7000
1,4429762,7000
1,4416803,20000
1,1685193,20000
1,4426990,800
1,4426990,800
1,4112421,4000
1,4307284,20000
1,4429583,20
1,3251746,1000
1,3251746,1000
1,1596924,300
1,4429962,20
1,4429963,20
1,4429963,20
1,4429964,30
1,4429451,300
1,4429451,300
1,4429451,300
1,4429965,140
1,4429965,140
1,4429965,140
1,4429965,140
1,3070526,1
1,4429944,20
1,4429966,3000
1,4429967,20
1,4429968,1000
1,4429969,20
1,4429970,600
1,4429970,600
1,4429970,600
1,4429970,600
1,4429971,20
1,4429972,4000
1,4429973,1000
1,4429973,1000
1,1596882,1000
1,4429974,20000
1,1546405,20000
1,4429975,1000
1,4429976,20
1,4429977,20
1,4429977,20
1,1596943,20
1,4429286,30
1,4429978,20000
1,2291384,5000
1,4429979,20
1,4429980,20
1,4429981,20
1,4429981,20
1,4429982,700
1,4429983,300
1,4429984,20
1,4429985,200
1,4429985,200
1,4429722,20
1,4429722,20
1,4429986,20000
1,4429723,1000
1,4417944,20000
1,4417944,20000
1,4018663,1000
1,4018663,1000
1,4018663,1000
1,4018663,1000
1,4018663,1000
1,4018663,1000
1,4018663,1000
1,4411895,300
1,4411895,300
1,4343648,20000
1,4429987,30
1,4429987,30
1,4429988,20
1,4429989,600
1,4429990,1
1,4429991,20000
1,4429572,20
1,1596969,4000
1,1596973,1000
1,1596973,1000
1,1596973,1000
1,1596973,1000
1,4429992,20
1,4429993,180
1,4429993,180
1,4429993,180
1,4429994,300
1,4428749,30
1,4428749,30
1,4429995,1000
1,4429881,20
1,4429996,1
1,4429997,10
1,4429997,10
1,4429997,10
1,4429998,20
1,4429999,20
1,4430000,300
1,4430001,20
1,4430001,20
1,4421832,30
1,4430002,20000
1,3251746,1000
1,3251746,1000
1,4429654,20000
1,3070526,1
1,4429965,140
1,1596979,20
1,1596882,1000
1,1596882,1000
1,1588854,20000
1,4428115,30
1,4429768,20
1,4430003,1
1,4430004,1
1,4430004,1
1,4430005,200
1,4430005,200
1,4430005,200
1,4430005,200
1,4430005,200
1,4430006,20
1,1596982,1000
1,1596982,1000
1,4429166,60
1,4430007,20000
1,4430007,20000
1,4429734,20
1,1583916,20000
1,4427938,2000
1,4427938,2000
1,4430008,20000
1,4430008,20000
1,3829167,20000
1,4018663,1000
1,1596850,20000
1,1681848,20000
1,4428539,20
1,3775898,20
1,4430009,300
1,4430009,300
1,4430009,300
1,4430009,300
1,4430010,20
1,4430010,20
1,4430011,30
1,4430012,300
1,4430012,300
1,4430013,30
1,4430014,20
1,4430015,300
1,4430016,500
1,4430017,900
1,4430018,200
1,4430018,200
1,4430018,200
1,4430018,200
1,4430018,200
1,4430019,1000
1,4430020,1000
1,4430021,20
1,4430022,1000
1,4430023,300
1,4430023,300
1,4430023,300
1,4430023,300
1,4430024,30
1,4430024,30
1,4430024,30
1,4430025,20
1,4430026,1
1,4430027,1000
1,4430027,1000
1,4430027,1000
1,4430028,20
1,4428529,20000
1,4425416,20000
1,4429606,100
1,4429606,100
1,4429606,100
1,4429606,100
1,4429606,100
1,4430029,20000
1,4430029,20000
1,4429565,300
1,4429565,300
1,4429166,60
1,4429166,60
1,4429166,60
1,4429166,60
1,4429166,60
1,4386496,20000
1,1596990,20
1,4427120,20
1,4430030,20000
1,4427938,2000
1,4427938,2000
1,4427938,2000
1,1583916,20000
1,1583916,20000
1,4429847,20000
1,3829167,20000
1,1596850,20000
1,4018663,1000
1,4018663,1000
1,4018663,1000
1,4429439,20000
1,4429439,20000
1,4429919,600
1,4428733,800
1,4428733,800
1,4428733,800
1,4427858,20000
1,4429925,20
1,4421635,20000
1,1596997,20000
1,1596997,20000
1,1596997,20000
1,4429166,60
1,4414293,1
1,1597001,170
1,4429997,10
1,4429997,10
1,4429997,10
1,4430031,20000
1,4429995,1000
1,4429995,1000
1,4429995,1000
1,4429995,1000
1,4429995,1000
1,4429995,1000
1,4429995,1000
1,1597011,1000
1,4430032,1000
1,4430033,1000
1,4430034,30
1,4430035,300
1,4430036,20
1,4430036,20
1,4430037,200
1,4430037,200
1,4428012,20000
1,4429451,300
1,4429451,300
1,4429451,300
1,4429451,300
1,4430038,3000
1,4430039,20
1,4430040,200
1,4430041,1
1,4430042,20
1,4430043,800
1,4430043,800
1,4430044,20
1,4430045,500
1,4430046,160
1,4430047,20
1,4430047,20
1,4430048,40
1,4430048,40
1,1596630,1000
1,1596630,1000
1,1596630,1000
1,1596630,1000
1,4429785,20
1,1597023,20
1,1597029,1
1,2323504,20
1,4429494,30
1,4429494,30
1,4429494,30
1,4429494,30
1,4430005,200
1,4430049,20000
1,4430007,20000
1,4430007,20000
1,1597032,1000
1,1597032,1000
1,1597032,1000
1,1597032,1000
